Time,TrialNum,TriggerNum,Referencelandmark,Displaylandmark, GroundTruthDirection_x, GroundTruthDirection_y, GroundTruthDirection_z, EstDirection_x, EstDirection_y, EstDirection_z, Angle
4/9/2023 14:33,0,1,R1L7_FoodMart,R1L1_Bridge,0.9124636,0,-0.4089956,0.01764396,0,0.999699,113.132
4/9/2023 14:33,1,2,R1L7_FoodMart,R1L2_Skyscraper1,0.9124646,0,-0.4089961,-0.8503265,0,0.52525,172.44
4/9/2023 14:33,2,3,R1L7_FoodMart,R1L3_Church,-0.1691152,0,-0.9821098,-0.8597295,0,0.5085358,110.834
4/9/2023 14:33,3,4,R1L7_FoodMart,R1L4_GasStation,-0.7322582,0,-0.6809062,-0.1329009,0,-0.986321,39.407
4/9/2023 14:33,4,5,R1L7_FoodMart,R1L5_BasketballCourt,-0.7322579,0,-0.6809059,-0.9892122,0,0.06127197,46.463
4/9/2023 14:33,5,6,R1L7_FoodMart,R1L6_SkyScraper2,-0.5676345,0,0.7684523,0.02855689,0,0.9844369,38.114
4/9/2023 14:34,6,8,R1L1_Bridge,R1L2_Skyscraper1,-0.7054595,0,0.6837018,0.09751817,0,0.9936802,51.502
4/9/2023 14:34,7,9,R1L1_Bridge,R1L3_Church,-0.7106912,0,-0.6983832,0.04705409,0,0.998374,137.198
4/9/2023 14:34,8,10,R1L1_Bridge,R1L4_GasStation,-0.9943063,0,-0.1062725,0.9933225,0,-0.1124925,167.438
4/9/2023 14:34,9,11,R1L1_Bridge,R1L5_BasketballCourt,-0.9943065,0,-0.1062726,0.0494795,0,-0.9828865,86.781
4/9/2023 14:34,10,12,R1L1_Bridge,R1L6_SkyScraper2,-0.7054676,0,0.6837096,-0.9980687,0,0.05882949,40.729
4/9/2023 14:34,11,13,R1L1_Bridge,R1L7_FoodMart,-0.8401984,0,0.5392722,0.01949885,0,-0.9996626,123.811
4/9/2023 14:34,12,15,R1L6_SkyScraper2,R1L1_Bridge,0.8460441,0,-0.5330889,-0.1112523,0,-0.9931142,64.177
4/9/2023 14:34,13,16,R1L6_SkyScraper2,R1L2_Skyscraper1,0.8460442,0,-0.533089,-0.9944218,0,0.04883889,150.597
4/9/2023 14:34,14,17,R1L6_SkyScraper2,R1L3_Church,0.3175445,0,-0.9468423,-0.9967844,0,-0.003093643,108.362
4/9/2023 14:34,15,18,R1L6_SkyScraper2,R1L4_GasStation,0.2536347,0,-0.9672685,0.9973511,0,-0.06820622,71.395
4/9/2023 14:34,16,19,R1L6_SkyScraper2,R1L5_BasketballCourt,0.2536349,0,-0.9672695,0.9971031,0,-0.01686485,74.338
4/9/2023 14:34,17,20,R1L6_SkyScraper2,R1L7_FoodMart,0.8070542,0,-0.5895473,-0.9992287,0,0.03161289,145.664
4/9/2023 14:35,18,22,R1L2_Skyscraper1,R1L1_Bridge,0.8115247,0,0.5838875,0.05906602,0,-0.9980063,122.348
4/9/2023 14:35,19,23,R1L2_Skyscraper1,R1L3_Church,-0.7019099,0,-0.7029844,-0.994585,0,0.06295086,48.665
4/9/2023 14:35,20,24,R1L2_Skyscraper1,R1L4_GasStation,-0.9955906,0,0.09328799,0.9874967,0,-0.1562726,176.361
4/9/2023 14:35,21,25,R1L2_Skyscraper1,R1L5_BasketballCourt,-0.9955909,0,0.09328802,0.03371722,0,0.9985688,86.581
4/9/2023 14:35,22,26,R1L2_Skyscraper1,R1L6_SkyScraper2,-0.5784723,0,0.794286,-0.3708798,0,0.9174368,14.054
4/9/2023 14:35,23,27,R1L2_Skyscraper1,R1L7_FoodMart,-0.4964479,0,0.8661725,-0.06162069,0,-0.9821891,146.591
4/9/2023 14:35,24,29,R1L5_BasketballCourt,R1L1_Bridge,0.9959146,0,-0.09019005,0.951166,0,-0.291336,11.855
4/9/2023 14:35,25,30,R1L5_BasketballCourt,R1L2_Skyscraper1,0.9959148,0,-0.09019005,0.2063909,0,-0.9766477,72.893
4/9/2023 14:35,26,31,R1L5_BasketballCourt,R1L3_Church,0.7332166,0,-0.6768855,0.9901445,0,-0.1393681,34.7
4/9/2023 14:35,27,32,R1L5_BasketballCourt,R1L4_GasStation,0.921597,0,-0.3880099,0.8555736,0,0.5172276,53.987
4/9/2023 14:35,28,33,R1L5_BasketballCourt,R1L6_SkyScraper2,0.5271609,0,0.8068269,-0.1850965,0,0.9820879,43.833
4/9/2023 14:36,29,34,R1L5_BasketballCourt,R1L7_FoodMart,0.9951516,0,0.09481556,0.08819538,0,-0.9960873,90.383
4/9/2023 14:36,30,36,R1L4_GasStation,R1L1_Bridge,0.9869382,0,0.1608964,0.9991885,0,-0.008511567,9.747
4/9/2023 14:36,31,37,R1L4_GasStation,R1L2_Skyscraper1,0.9869395,0,0.1608966,-0.9432719,0,0.3278609,151.574
4/9/2023 14:36,32,38,R1L4_GasStation,R1L3_Church,0.3004448,0,-0.9432104,-0.9535338,0,0.2940056,124.805
4/9/2023 14:36,33,39,R1L4_GasStation,R1L5_BasketballCourt,0.3004432,0,-0.9432056,0.9099458,0,-0.4146461,47.834
4/9/2023 14:36,34,40,R1L4_GasStation,R1L6_SkyScraper2,-0.1636685,0,0.958766,-0.1425679,0,0.9302636,0.974
4/9/2023 14:36,35,41,R1L4_GasStation,R1L7_FoodMart,0.6988007,0,0.7134311,-0.9905609,0,0.1304699,126.903
4/9/2023 14:36,36,43,R1L3_Church,R1L1_Bridge,0.8190155,0,0.5736926,0.358814,0,0.9225789,33.738
4/9/2023 14:36,37,44,R1L3_Church,R1L2_Skyscraper1,0.8190162,0,0.5736932,0.8626543,0,0.08911227,29.112
4/9/2023 14:36,38,45,R1L3_Church,R1L4_GasStation,-0.7468654,0,0.6648174,0.00675224,0,-0.9993703,132.061
4/9/2023 14:37,39,46,R1L3_Church,R1L5_BasketballCourt,-0.7468602,0,0.6648128,-0.9978583,0,0.01501203,40.812
4/9/2023 14:37,40,47,R1L3_Church,R1L6_SkyScraper2,-0.3111348,0,0.9334043,-0.5238989,0,0.7910085,15.082
4/9/2023 14:37,41,48,R1L3_Church,R1L7_FoodMart,0.1635922,0,0.9856699,-0.9999166,0,0.009895539,98.857
4/11/2023 12:38,0,1,R1L7_FoodMart,R1L1_Bridge,0.9124558,0,-0.4089921,0.02801874,0,-0.9996015,64.251
4/11/2023 12:39,1,2,R1L7_FoodMart,R1L2_Skyscraper1,0.9124558,0,-0.4089921,-0.9972623,0,-0.06672601,152.029
4/11/2023 12:39,2,3,R1L7_FoodMart,R1L3_Church,-0.1691084,0,-0.9820703,-0.08699178,0,-0.9958839,4.778
4/11/2023 12:39,3,4,R1L7_FoodMart,R1L4_GasStation,-0.7322492,0,-0.6808978,-0.6612124,0,-0.7493417,5.656
4/11/2023 12:39,4,5,R1L7_FoodMart,R1L5_BasketballCourt,-0.7322499,0,-0.6808984,-0.8615578,0,0.3116782,62.807
4/11/2023 12:40,5,6,R1L7_FoodMart,R1L6_SkyScraper2,-0.5675388,0,0.7683228,0.5249903,0,-0.8304535,175.848
4/11/2023 12:40,6,8,R1L6_SkyScraper2,R1L1_Bridge,0.8460428,0,-0.533088,0.6133702,0,-0.7670627,19.138
4/11/2023 12:40,7,9,R1L6_SkyScraper2,R1L2_Skyscraper1,0.8460427,0,-0.533088,0.3873493,0,-0.9158852,34.861
4/11/2023 12:40,8,10,R1L6_SkyScraper2,R1L3_Church,0.3175381,0,-0.9468231,-0.06424161,0,-0.9946448,22.235
4/11/2023 12:40,9,11,R1L6_SkyScraper2,R1L4_GasStation,0.2536334,0,-0.9672638,0.1149893,0,-0.9892201,8.063
4/11/2023 12:40,10,12,R1L6_SkyScraper2,R1L5_BasketballCourt,0.2536334,0,-0.9672635,-0.4555142,0,-0.8857533,41.908
4/11/2023 12:41,11,13,R1L6_SkyScraper2,R1L7_FoodMart,0.8070362,0,-0.5895341,0.9896839,0,-0.08730725,31.106
4/11/2023 12:41,12,15,R1L5_BasketballCourt,R1L1_Bridge,0.9959134,0,-0.09018993,0.4449996,0,-0.8904556,58.272
4/11/2023 12:41,13,16,R1L5_BasketballCourt,R1L2_Skyscraper1,0.9959137,0,-0.09018996,0.6571746,0,-0.7507601,43.628
4/11/2023 12:41,14,17,R1L5_BasketballCourt,R1L3_Church,0.7332006,0,-0.6768708,0.8774621,0,-0.4748721,14.291
4/11/2023 12:41,15,18,R1L5_BasketballCourt,R1L4_GasStation,0.9215913,0,-0.3880075,0.9968765,0,0.02472197,24.253
4/11/2023 12:41,16,19,R1L5_BasketballCourt,R1L6_SkyScraper2,0.5271115,0,0.8067513,0.2213653,0,0.9721783,20.332
4/11/2023 12:41,17,20,R1L5_BasketballCourt,R1L7_FoodMart,0.9951434,0,0.09481477,-0.7176511,0,0.6933523,130.544
4/11/2023 12:42,18,22,R1L4_GasStation,R1L1_Bridge,0.9869369,0,0.1608962,0.6590013,0,-0.7461442,57.808
4/11/2023 12:42,19,23,R1L4_GasStation,R1L2_Skyscraper1,0.9869371,0,0.1608962,0.3799621,0,-0.912913,76.662
4/11/2023 12:42,20,24,R1L4_GasStation,R1L3_Church,0.3004124,0,-0.9431086,0.1929102,0,-0.9737267,6.462
4/11/2023 12:42,21,25,R1L4_GasStation,R1L5_BasketballCourt,0.3004116,0,-0.9431063,-0.8377042,0,0.5413851,140.542
4/11/2023 12:42,22,26,R1L4_GasStation,R1L6_SkyScraper2,-0.1636579,0,0.9587036,-0.4430209,0,0.8854251,16.894
4/11/2023 12:42,23,27,R1L4_GasStation,R1L7_FoodMart,0.6987709,0,0.7134007,-0.07015271,0,0.993154,48.447
4/11/2023 12:42,24,29,R1L1_Bridge,R1L2_Skyscraper1,-0.8401561,0,0.5392454,-0.8291144,0,-0.5284769,65.207
4/11/2023 12:42,25,30,R1L1_Bridge,R1L3_Church,-0.7106774,0,-0.6983697,-0.949293,0,-0.273647,28.419
4/11/2023 12:42,26,31,R1L1_Bridge,R1L4_GasStation,-0.9943043,0,-0.1062723,-0.9742236,0,-0.1067138,0.149
4/11/2023 12:42,27,32,R1L1_Bridge,R1L5_BasketballCourt,-0.9943041,0,-0.1062723,-0.9927458,0,0.01634257,7.044
4/11/2023 12:42,28,33,R1L1_Bridge,R1L6_SkyScraper2,-0.7054414,0,0.6836842,-0.9731529,0,0.2046239,32.228
4/11/2023 12:42,29,34,R1L1_Bridge,R1L7_FoodMart,-0.8401771,0,0.5392585,-0.8383079,0,0.5301757,0.383
4/11/2023 12:43,30,36,R1L2_Skyscraper1,R1L1_Bridge,0.8115083,0,0.5838757,-0.7735919,0,0.6281141,105.191
4/11/2023 12:43,31,37,R1L2_Skyscraper1,R1L3_Church,-0.7018683,0,-0.7029427,-0.09498223,0,-0.9951012,39.504
4/11/2023 12:43,32,38,R1L2_Skyscraper1,R1L4_GasStation,-0.9955876,0,0.09328771,-0.2926626,0,-0.9533284,78.287
4/11/2023 12:43,33,39,R1L2_Skyscraper1,R1L5_BasketballCourt,-0.9955878,0,0.09328772,-0.552946,0,-0.8155385,61.215
4/11/2023 12:43,34,40,R1L2_Skyscraper1,R1L6_SkyScraper2,-0.5784541,0,0.794261,-0.8184156,0,-0.5338019,87.048
4/11/2023 12:43,35,41,R1L2_Skyscraper1,R1L7_FoodMart,-0.4964318,0,0.8661443,-0.9483327,0,-0.09450907,65.872
4/11/2023 12:43,36,43,R1L3_Church,R1L1_Bridge,0.8190126,0,0.5736906,0.8487886,0,0.5153531,3.745
4/11/2023 12:43,37,44,R1L3_Church,R1L2_Skyscraper1,0.819012,0,0.5736902,0.9657149,0,0.2354492,21.308
4/11/2023 12:43,38,45,R1L3_Church,R1L4_GasStation,-0.7468526,0,0.664806,-0.9989561,0,-0.04183803,44.072
4/11/2023 12:43,39,46,R1L3_Church,R1L5_BasketballCourt,-0.7468572,0,0.6648102,-0.856083,0,-0.5065914,72.289
4/11/2023 12:44,40,47,R1L3_Church,R1L6_SkyScraper2,-0.3111256,0,0.9333768,-0.3282477,0,-0.9275663,142.077
4/11/2023 12:44,41,48,R1L3_Church,R1L7_FoodMart,0.1635868,0,0.9856372,-0.5533197,0,-0.8077155,155.011
4/7/2023 14:42,0,1,R1L3_Church,R1L1_Bridge,0.8190111,0,0.5736895,0.4602669,0,-0.8864874,97.571
4/7/2023 14:42,1,2,R1L3_Church,R1L2_Skyscraper1,0.8190117,0,0.57369,0.9987289,0,0.05039521,32.121
4/7/2023 14:42,2,3,R1L3_Church,R1L4_GasStation,-0.7468509,0,0.6648045,-0.9911518,0,-0.1327202,49.301
4/7/2023 14:42,3,4,R1L3_Church,R1L5_BasketballCourt,-0.7468507,0,0.6648043,0.1506929,0,0.986756,57.009
4/7/2023 14:43,4,5,R1L3_Church,R1L6_SkyScraper2,-0.3111206,0,0.9333617,0.9121076,0,0.3055442,89.915
4/7/2023 14:43,5,6,R1L3_Church,R1L7_FoodMart,0.1635876,0,0.9856421,0.9992472,0,-0.03504394,82.585
4/7/2023 14:43,6,8,R1L2_Skyscraper1,R1L1_Bridge,0.8115012,0,0.5838706,0.1231378,0,0.9910104,47.182
4/7/2023 14:43,7,9,R1L2_Skyscraper1,R1L3_Church,-0.7018518,0,-0.7029262,0.06240648,0,-0.9958776,48.542
4/7/2023 14:43,8,10,R1L2_Skyscraper1,R1L4_GasStation,-0.9955851,0,0.09328748,-0.4050839,0,-0.9142607,71.456
4/7/2023 14:43,9,11,R1L2_Skyscraper1,R1L5_BasketballCourt,-0.995585,0,0.09328747,0.02934017,0,-0.9995489,97.034
4/7/2023 14:43,10,12,R1L2_Skyscraper1,R1L6_SkyScraper2,-0.5784419,0,0.7942442,0.5916618,0,-0.8058118,179.778
4/7/2023 14:43,11,13,R1L2_Skyscraper1,R1L7_FoodMart,-0.4964272,0,0.8661363,0.101162,0,0.9935972,35.633
4/7/2023 14:43,12,15,R1L6_SkyScraper2,R1L1_Bridge,0.8460429,0,-0.5330881,-0.9917021,0,0.07154872,151.912
4/7/2023 14:43,13,16,R1L6_SkyScraper2,R1L2_Skyscraper1,0.846043,0,-0.5330882,-0.971133,0,0.1446795,156.259
4/7/2023 14:43,14,17,R1L6_SkyScraper2,R1L3_Church,0.3175402,0,-0.9468293,-0.004251588,0,0.9890165,161.706
4/7/2023 14:43,15,18,R1L6_SkyScraper2,R1L4_GasStation,0.2536338,0,-0.9672652,0.9845937,0,0.08944079,80.497
4/7/2023 14:43,16,19,R1L6_SkyScraper2,R1L5_BasketballCourt,0.2536338,0,-0.9672651,0.5765581,0,0.7815604,128.891
4/7/2023 14:43,17,20,R1L6_SkyScraper2,R1L7_FoodMart,0.8070391,0,-0.5895363,-0.9859331,0,0.0573745,147.183
4/7/2023 14:44,18,22,R1L5_BasketballCourt,R1L1_Bridge,0.9959134,0,-0.09018993,0.121252,0,-0.9903599,77.845
4/7/2023 14:44,19,23,R1L5_BasketballCourt,R1L2_Skyscraper1,0.9959131,0,-0.09018991,0.09051132,0,-0.9958333,79.632
4/7/2023 14:44,20,24,R1L5_BasketballCourt,R1L3_Church,0.7331942,0,-0.6768648,-0.418284,0,-0.9062231,72.064
4/7/2023 14:44,21,25,R1L5_BasketballCourt,R1L4_GasStation,0.9215898,0,-0.3880069,-0.1663077,0,0.984714,122.418
4/7/2023 14:44,22,26,R1L5_BasketballCourt,R1L6_SkyScraper2,0.527097,0,0.8067291,0.1965236,0,-0.9799963,135.501
4/7/2023 14:44,23,27,R1L5_BasketballCourt,R1L7_FoodMart,0.9951413,0,0.09481457,0.0379585,0,-0.9984348,93.265
4/7/2023 14:44,24,29,R1L1_Bridge,R1L2_Skyscraper1,-0.8401562,0,0.5392451,-0.999521,0,0.03037307,30.953
4/7/2023 14:44,25,30,R1L1_Bridge,R1L3_Church,-0.7106581,0,-0.6983507,-0.9301341,0,0.3617752,65.753
4/7/2023 14:44,26,31,R1L1_Bridge,R1L4_GasStation,-0.9943016,0,-0.106272,-0.9363937,0,0.3500154,26.596
4/7/2023 14:44,27,32,R1L1_Bridge,R1L5_BasketballCourt,-0.9943016,0,-0.106272,-0.9625321,0,0.2706034,21.803
4/7/2023 14:44,28,33,R1L1_Bridge,R1L6_SkyScraper2,-0.7054166,0,0.6836601,-0.8097917,0,0.5863357,8.196
4/7/2023 14:44,29,34,R1L1_Bridge,R1L7_FoodMart,-0.8401523,0,0.5392426,-0.8418366,0,0.5387934,0.071
4/7/2023 14:44,30,36,R1L4_GasStation,R1L1_Bridge,0.9869351,0,0.1608959,0.0528186,0,-0.9957304,96.223
4/7/2023 14:44,31,37,R1L4_GasStation,R1L2_Skyscraper1,0.9869356,0,0.160896,-0.07911676,0,-0.9968009,103.797
4/7/2023 14:44,32,38,R1L4_GasStation,R1L3_Church,0.3004021,0,-0.9430764,0.2062189,0,-0.9778085,5.759
4/7/2023 14:45,33,39,R1L4_GasStation,R1L5_BasketballCourt,0.3004024,0,-0.9430773,0.2529609,0,-0.9672632,3.013
4/7/2023 14:45,34,40,R1L4_GasStation,R1L6_SkyScraper2,-0.1636544,0,0.9586834,-0.09188883,0,0.9849599,4.358
4/7/2023 14:45,35,41,R1L4_GasStation,R1L7_FoodMart,0.6987752,0,0.7134051,0.1220633,0,0.9916486,37.389
4/7/2023 14:45,36,43,R1L7_FoodMart,R1L1_Bridge,0.9124572,0,-0.4089927,-0.05073832,0,0.9977943,117.055
4/7/2023 14:45,37,44,R1L7_FoodMart,R1L2_Skyscraper1,0.9124568,0,-0.4089926,-0.06882355,0,-0.9951316,69.813
4/7/2023 14:45,38,45,R1L7_FoodMart,R1L3_Church,-0.1691085,0,-0.9820709,-0.04253412,0,-0.9989015,7.332
4/7/2023 14:45,39,46,R1L7_FoodMart,R1L4_GasStation,-0.7322503,0,-0.6808988,-0.05443322,0,-0.9985117,43.961
4/7/2023 14:45,40,47,R1L7_FoodMart,R1L5_BasketballCourt,-0.7322502,0,-0.6808987,0.1937885,0,-0.9801098,58.265
4/7/2023 14:45,41,48,R1L7_FoodMart,R1L6_SkyScraper2,-0.5675563,0,0.7683465,0.0195809,0,-0.9991425,144.671
